Data,Label
 Bbc banglar house a eder jayga kore deoa houk ,0
 Awami der theke manobota ki asa kora jai? ,0
 amar mone hoy ei montbboti bbc te prochar kora ucit..... ,0
 vai apnr nam dekhe bojlm apni Muslim...tai erokom comment kora uchit na...because sobar taka khawar bebosta to allah koren ,0
Kamal bhaiyer sathe amio akmoth ,0
 sob thik ache kintu tal gachta amar.....apni jodi aj ruhingar muslimder ney bipode thakten tahole hoyto bujte parten...manobota aj biluptur pothe................ ,0
 Bhai rohinga ra Muslim eta shotto .  but Ora jay ki jinish ta oder shatay kaj na korle Kew bujtay parbe na Emotionally kono kisui tik hobe na. ,0
 Manobik dik bibechona kore  . tader jonno osthayi camp kora jay kina ??? # BBC Bangla ,0
 Hoy tader k Bangladesh a probesh korte dewa uchit  . ,0
Noyto tader k fighting kore beche thakar shob kisu dite hobe  .  ,0
 ederke bangladesh a aturoy dewa ami mone kori uchit karon tara muslim abong a desh theke bouddo derke berkore dewa uchit. ,0
 Oderke valo vabe chek kore kotojon asce hisab kore nirapode raka dorkar.karon ora osohay.chek korar karon holo Orato onno kicu neye aste pare jate amader sorkarke jamelay falanur jonno..... ,0
 Bangladeshe joto boiddho ache shoriye diye tar jaigay rohinga muslimder jayga kore deya uchit. ,0
 16 koti people er deshe olpo kicu rohinga asle amader kono khoti hobe bole mone hoy na...oder k aste deya hok ,0
 asroy dela j sara jebon thaka jabe ta to kono kotha na ..amader juddha jamon bd r manus india ta gea celo ora o sai babe thakbe .... ,0
 BD te jonosongkha komanor policy nite pare .  ta na kore ulto jonosongkha baranor jonyo biyer boyos jodi komaite pare tahole rohingader ashroy dile problem ki ,0
Proyujone gaare chap din akoni. ,0
 Taderk bosobas korar jonno akta poribesh toiri Kore dewa ocit. Kanona manush manusher jonno. ,0
 Ekhane jibon moroner bepar tai ami mone kori obossoi rohingader asroy dewa uchit.. ,0
 Tader apatoto asroy dea hok and meanmar ke chap dea hok tader firia nite jeno ar akjon muslim ke hotta korte na pare se low toyri kore dea hok ,0
 rohinga muslim hok r nai hok. manobotar dik theke oder asroy dewata ucid ,0
 Prthomoto tader Bangladesh a dokte dao oder bachar odkar ase. Tar por onno kotha ,0
 Amar mote ame mone kore aderke thi dayata oset manoneyo sorkar one Chile jaiga koro dete paren amader HATEYA r pase onek gulo sor khali ase okhane dete paren ,0
 Amra musolman tara amader bai abong bon tader ke bangladeshe asha joinnu dewa hok ,0
 Bohi bisso Jodi amader bangali der Jodi asroy dite pare tahole amra keno tader asroy dite parbo Na........amrao cai tader pase darate ,0
 Asroy ditea hobea tai joto somosha hok na kano ora musulman. ,0
 Ki bolbo bujte parce na ak dike desh onno dike manobota tobe akta kotha e mone pore manus manuseri jonne.............. ,0
 thaka . khaoyar beboctha kore deya ucthit sorkarer.bangladesh a sorkari onek khali jomi pore ace se gulote tader jayga hoye jaoyar kotha. ,0
 Bangadesh ar proti ti muslim vaiyera jodi 1 jon k neye basai rakhe tahole to somadhan hoye jai ,0
 manobotar dik cinta kore oder jonno kono akta bebostha nia ucit sorkarer  . ora jate bese thakte pare sejonno kisu diner jonno holeo bebosta nia ucit ,0
Manus manuske asroy na dile ke debe. ,0
 Rohinga muslim hoay tader proti ato nirjaton r amraw musolman tay muslimderk sahazzo kora emani daitto kortobbo. ,0
 Keno myanmarre chap deya jay na esob bondher jonno ,0
 Dadyr k dukty dawo karon tara amar vai. ,0
 bangladesh er sob bodho der ber kore oder jaiga deya hok .  .  .  .  ,0
 tader asroy deya uchit.ebong tader k sobar help kora uchit ,0
 ami cai tader ke asroy dewa hok ,0
 ader Bangladesh e rakha ocit ,0
 oder k probesh korte dewa hok.... ,0
 Jodi na paro .  amader deser dike pathiye dao. ,0
 Amader Rangamati onek jayga ache jekhane onek boddho thake sekhane tader thakte dewa hoik ,0
 Government a dorkar Ai time tader k asroy deya hok .. ,0
 Teder k dhokte dewa uchit ,0
 ajke amra choto vebe na dekhe ki vabe rakha jai a dike vaba uchit ,0
 ami chai muslim der k adesh aste deoa hok....... ,0
 ader ke goron kora hok ,0
 Oderk bangladhes a ahssoroy diowa..r oder pase taka ,0
 BBC bangla .  apnar motamot ta jana amader kache beshi jorori. ,0
 Tader asray dewa amader kottobo ,0
 Jaoto besi kore jao ... ,0
 Hum .  tader ke dhokte dewa hok .  ,0
 Ader ke sev kora hok ,0
 Tader k bangladeshe aste dewa hok ,0
 asce asuk .  ora amader jonno asirbad. ,0
 Sorkarer tader jayga deya hok. ,0
 Jara ase sobai k sebere jaga kore den sorkarer pokke kosto hole sobair kastaki shajjonin ,0
 apni ki korsen tader jonno ,0
 amar mote tader k bangladesh a aste dawa huk ,0
 Sobar motamot dekhe noy ami akjon ,0
Manuch tay r onno je keu amader ,0
hok se kristan hindu moslim 1 matro oi ,0
 Bangla desh a to boddhor ,0
 Ato kiso cinta na kore amar mone hoy barmate bangladeser senabahini patiye dewa hok  .  ruhiggader shajo korar jonno ... ,0
 bangladesh shorkar ar tader thai deya uchit and amra sob muslim ra tai chai ,0
Tader bishoi niye pore sinta kora,0
 vai jonmo and mittur har ki vabe agie jacche ata akbar dekhun. r rohingga 5 . 00 . 000 manus ke jayga dile ki valo hoy naki kharap hoy.decide koron.. ,0
 Bangladesh a dukte dewa hok ,0
 Bangladesh a asroy dewa houk ,0
 Ca o na ki pakhi ta sara din gan geye gore firey oh...vego na or sonar songshar. ,0
 dhakar marked a j gula bikrer jonno rakha ase se gular ki hobe? ,0
 oooooooo ai sob kaj jara kora tadar ka r ki bolbo ,0
 bara seta kno boo6us na 92% Indian ata k support kore6a..... ,0
 TAXI jara chorte paren tader nie vabnar ki ache? Chai gono poribohon. ,0
 Beyadober cheye chur valo . ,0
 uber onk valo. bt passenger ta valo hoy nai ,0
 West bangle er shob kichu niontron kore gujrati r panjabi ra ,0
India te islam ashar age amader porbo purushera keno eto juddo korchilo ,0
 Sharif Rehman bengal k katadesh er ekta zila kine nebe esob madrassa te sona ,0
 Khub valo news.Sohor r gram er parthorko bujhte hole grame ese jonomot Jorip korte hobe ,0
 Cramer dike aktu nojor din ,0
 koekdin dhore phone korle ekta notun somossa khuje pelam seta holo kotha bolar somay hotath kotha bondho hoya jay kishukkhon pore abar suna jay ,0
 Ekon Bangladesh er manusera bolen .  Bangladesh a ei rokom kuno ek poristiti hole amra bangali koi giye mata tekbo .  k amader pase ase darabe ,0
 Vai nijer desher songka loghuder kotha age chinta koren tarpor rohinga der kotha vaben. ,0
 Jodi india 71 a a rokom korto tahole Awamileauge ki korto? ,0
 ata vay thik na amader abostha akdin a rokomer hotel parto ,0
 To ki korbe shuni .  pura Myanmar ke Bangladesh e niye asbe naki BBC bangla????? ,0
 Amar Mon mane na agulo dekle Allah jodi amak SAGOR banaya dito tahole sob rohinga Muslim der amar buker bitor raktam ,0
 ki r korat ase amdr sadharon jonogon der ,0
 Bangladesh er Hindu der aaj ki abasta ? ,0
 Ai ta ki bbc er news ,0
 ISLAMABADI ra kichu koi na kan? Rohinga ponthirai ba galo koi?? ,0
 tate kar ki ase jai??? ,0
 bangladeshi muslimder ekhoni er tibro protibad kora uchit .  naki ekhane Amra amrai toh bole chaliye dibe ke jaane... P ,0
 India er hobe na Bangladesh er holeo hote pare. ,0
 kichu Pete gele kichu lass korte hoy tar udaharan 0balenc acaunt e modir 10000 taka kore dewa ei sidhanter lav aro onek beshi kore pabe 85% varotio modir ei sidhanter pakhe ,0
 Amader dabi tader jonne bodar kule deya hok ,0
 ai chele k jantoo kobor dewa uchit.. ,0
 R Madaripur kothay tomar bari sodore na kalkini na Shibchar a ,0
 Sujash Gupta. Keno bhai apner vasai Pakistan ar amar vasai India holo tai ja apne bolesen. ,0
 Amio kisu taka dete chai barot bole kota ,0
 10 takar chal er moto babosta ,0
 Good idea or bad idea? ,0
 Ditey thaken na dile abar oder mone kosto zabe.tokhon ......... ,0
 Ki burdhi bengla desh a thaka indian rupee gulo k boydho korte ei aayojon. ,0
 dibe na keno.... India to onar nanar bari ,0
 Shukor holeu kharap hotona. Khawar por sobai Yaammmy yaammmy korto. Mangso to mangsoi. Seta j pranir e hok na kno. ,0
RAW secret agent are numer 1 or 2.,0
 Tomra muslim ra ki koro?,0
 Sudhu khobor dile hobe ? Protikar ke korbe ? ,0
 ami mone kori jar vitor rag ase tar vitor nai bichar ase. ,0
 jeler koyedider ber kore tarpor nijeder dol e dhukabe ,0
 ar kono specific price ache bole jana nai tahole 20 koti kivabe hoy.. sudhu poriman liklei hoy. ,0
 kumir er sathe keu selfie toleni p ,0
Saudite princer vata kotojon pay se hisab ase??? ,0
 Tareq Turzo bd te hinduder opor ottachar ta thamao tarpor amay gyan dio ,0
 kobe j ki hobe k jane ,0
 Indian serial bondho korar jonno amon chasta korchen na kano? ,0
 vai ei sob left right na rakia amar mone hoy original awami league rakle vala hoitho ,0
 O ra amader sorkar er sa te ,0
 ki bepar vi bd ke niye emon baje kotha bolsen kno? ,0
 Oil ur own machine .  sobai nijeke nia akber reserach kore dekhen.....nijera kto vlo aci .  faltu kno mediar samne dhora khaice tai ato rotona ,0
Ar Alamin ki lukaiya video korse sei drisho ,0
 Health minister ki esob dekhen.? ,0
 Ati kono bapar na.bangladesh bole kota. ,0
 paki mal gula valo khelle ,0
 K bolse ei sob kelte ,0
 Tahole ki apni shudhu AL kei Bangladesh er ekmatro dol hishebe rakhte chaitesen? ,0
 hahare ato manusher coments gula Akbar jog korle akhan thekeo buja jay Manush kon dol ke chay? ,0
 tai bole ki apnat dol Sara jibon khomotai thakben na ki? ,0
 apni na thaklai balo hobai ,0
 Tai.... .  .  .  .  . ???? Amar o tai mone hoy..... ,0
 Ata to apnar mota mot jonogon tek korba ,0
 Amar to mone hoy thik tar ulto? ,0
Amar kombolta kothai gelo .,0
 khali hasi pay montri borger kothay sunle .  janina keno ,0
 Bangladashar jonogon jodi shorkar k ato dhofa dai Tahola shorkar koita rofa korba..... ,0
 Ata aro age kora uchitt ciloooo...... ,0
 tor ke kono dabe ase?? ,0
 Messi akhon La Liga ta khelce. Brazil e gelo kokhon ??? ,0
 Ami kao k kichu bolbona.But sobar kotha sunechi.ek jon ek ek ta bole jacche.konta sothik. ,0
 sara bosor e thanda.ata ki r valo hobar chance nay? ,0
 Aj 2 din Amar obostha o thik erokom ,0
 Bhai Asif re world er koy jon chine???,0
 Amader Army nirob. Roese ceno ? Maiarmar ar dike mov korle to hoe . ,0
 BCS cadre SHIKKHA eder eto matha betha kno???sob college jatiokoron korle tader to kono khoti nai . ekdin na ekdin to jatiyo koron kortei hobe. tai na??? ,0
 but 117 age er candle e tho dekchi ,0
 Amar dada 75 e ses ...25 er jonno century ta miss kore gecen.... ,0
 ai pagol ki bole aita? sudhu bangladesh ai 18 years ar pore biye dite hoe .  onno sob country te 16 holei biye dea jae .  ,0
 biye na kore class 7 8 meye ra   boy frnd   baniye date kore beray..onk sexual relation eo jay..age ei sob tader k bujhate hbe..biyer hisab pore koren ,0
Ei rokom ain korle govt bujbe je deser ki obostha........ ,0
 Padma or tista r pani pabo to ,0
De villiers er batting ta r aktu valo kore dekhar jonno apnak onurud korlam. ,0
 Apni kosto paile se jonno ami sorry vhai.,0
 nasir ar por al amin ,0
 bhai sob alur dos .... ki korben ....?? ,0
tobe dekhte hobe jate kore manuzh aro dependent na hoye pore ,0
 Oder phone no ta paoa jabe?and address? ,0
 Jakaria bodhoi ragpur er tai r ki? ,0
 BNP bole ki kono dol bd te ace???? P P P ,0
 Ar parle prothom alote nasirnogor er sothik news ta pore niben ,0
 A din din noi aro.din.ache a dinere.taina.nebe.oi.diner.kache ,0
 Keno bhai unar ki hoyese? Thakar jonno naki bidayer konno? 2nd ta hole ami nofol namaz o porbo.... ,0
 DoaToa buji na BIMAN er coconspirator der offcourse identify korte hobe.,0
 Vai Asif re comilla bashir china ase ki rokom manush ,0
 Asif ar song jara shunani  .  tara buzta parbe na Asif ki? ,0
 Bd jitlai amra sobai e loudly asif vai ar gan e gai. Besh besh sabas bangladesh. So aktu somman dea kotha bola valo. 2 jon e sommaner. ,0
 mushfiqer cheye valo keeper batsman k ase dekhan vai..r apnere ami asifer cheye onk valo valo singer dkhamu r sobcheye boro kotha asif national star r mushfiq international star.. ,0
Player ra akta des k joto toko chinay tar cheye besi plegar ra..... ,0
 hazar ta dorkar nei 21 tar nam bolen please ,0
 tui akta gan gaiala asif vai er moto... ,0
 sala toi to r vesi din amr deser jnno khelte parbena bt asif vai desr jonno mritto prjnto gan dia jabe . so chinta kore kota bolis      ,0
Tai take kotha bole News er Headline hote chaicee.... ,0
 R tai ami boli ki esob bepar niye amra ojotha keno lekhalikhi korchi? ,0
 vai apnar je jatai bujan na keno jara ceka kheycy tara asif ar pokhei kotha bolbe atai savabik. ,0
 Musfik vai kno eto chotsen setaitw bujhlamna.... ,0
 Musfik bad pore na kno ,0
 vai musfiq apnar team er khela dekhe to tai mone hoy ,0
 musfik captain to r ki lage ? ,0
 musfik captain to r ki lage ? ,0
 sotik news jane bolte hobe ,0
Asif Akbar kintu karo nam ullekh koreni .  sondeho howa tai savabik . ,0
 tank ar opor nacha nachi koron kinto amar moto pasa ber korben na.cz ota sodo ami e koresi n aabar o korbo . ,0
 Tank er upor nachanachi ta ki shotto na miththa. ,0
 Musolman ki uttpakhir theke kom kichu? ,0
 Jahangir Alam Jisan vai apni ki kore nijei sure hossen j meyeta kono kharap kisu koresilo.. Jeta chokher samne seta mansen na..mone mone kalponik kisu biswas korsen..kalponik to onk kisui vaba jai ,0
 Khadijar ki dosh chilo ta jani na,0
 Police der ki kono teacher nay.? ,0
 Koto kotha j mone ase kintu bolte tu parina? ,0
 sorkar to 1 tai ca khomota ,0
 kar jonno sorkar ar jonno ,0
 A der ka ke baba pawa ,0
 Are vai khalar moddhe amon hoy e aita sababik akta jines amra onek kothin kore netase??? ,0
 neymar oi plane e thakle khushi hobo ,0
 Jaja Na hole ki hoy? ,0
 Koyek din age k jeno bolchilo tara e no 1 howar joggo .  take kotah ta kew mone koriye dik .  LOL ,0
 tai to amara kobita likhi...tai na re pakhi...p Tarique Suzon ,0
 Ahmad Magfur Vai ar jonno e ki apni Atto valo thaken ,0
 Sujog moto apnio potrikay tader biggapon chorie dilen jodio udesso alada chilo kintu apni ato tai details diyechen je tader procarona apnar maddhomei holo.... ,0
 jai hok prothom salo o system kore add gulo diye dilo ,0
 sabbir er kas thaka aro valo babohar asa kori @# ,0
BGB to border e nei..indian ra asse na amader desh e..? ROHINGA der aste din..R BUDHIST der ferot pathiye din.. ,0
 ai doniay ko sokh rakar jonno jayga pay na r ko akto soker asay jibon ta pr kore dey kinto se j doke e roye ji ,0
 jai hok na keno. eta dada der channel ,0
 Varot nasto korlo bangladesh a khobar ke dibe ,0
 Pathom alur gal thaka hoica... ,0
 Biral ta ber hoea gelo ,0
 Ha du du khelar jonno..... ,0
 22ta apnader link golo na apnader ei kakar khub bhalo lage ,0
 ak matro bangladesh ei dekhlam rastro prodhan er jonno kono biman nai. ar menon saheb apnar obohelar jonno juktorajjer kargo poribohon bondho hoise. ar koto vul korben. sob kisuri akta limit thake ,0
 Shathe apner jonno ak ta keina neyen pore jodi sojok na pan ,0
 Ha khali rocket ta kinte baki rakhun ,0
 Behula Lokkhindor Ar golpota jani ki chilo  ,0
 Expense korar jayga pay na ,0
 Tur baper taka naki jodi tur baper taka hole kono somossa nai ,0
 Ami onek din dhore ei opekkhay Chilham ,0
 Menon kaku re o ekta plane kine den please please please ,0
 Aponi jodi mosolman hoe thaken . ata kmn kotha profile e barmar sobi dilei mosolman r na dile mosolman na.vasa thik kore kotha bolle valo hoi. ,0
 Rangpur ar problem ta ki buji na ,0
 Ato khbr pas kothay vi ,0
 Ki r bolbo re bhai... ,0
 bojok desher jonogon ar ke obosta. ,0
 pic tho sabbir ar tay na frn ,0
 News korar moto kicu nei ,0
 Mohila mone hoy Jocks marlo ,0
 r koto ki dhakbo  .  .  .  .  .  ,0
 Kani sob jane take rimand daw ,0
 uni ki pola na maiyya? ,0
 Ami maddomic class er student  .  .  .  . ami mone kori 7 sejonsil disen thik ase  .  .  .  . kintu khata ta balo bave dekhben .  .  .  . beshi sejonsil hole sir khata temon bave dekhe na  .  .  .  .  .  ,0
 2 lakh taka tax hole tar income koto babu ??? ,0
 Eto kom O jar kase 4000 koti tk kno tk na . 5 tkr nise kno poisa ase jana nai tar jnno eto alpo kor  ,0
 tar pura shompoder upor je taka kor ashssilo...shei takar upor uni ei taka kor dise ,0
 Hasi ase goto bosor a tar chae e to ami e beshi kor disi ,0
 na diley ba ki hoito ,0
Apni tax vosaia dite paren.. ata sure student der thake tader income besi.. matro 2 lac taka tax khub kom mone hosche .  apni je maner manus apnar income onek besi hower kotha. ,0
 ei 25 days ki uni na kheye thakben??? o ,0
 taka thakle ki na hoy .  a deshe .  .  .  .  .  ,0
 Bah  Ki Darun na ? ,0
 kichu kichu muntir kotha sunle mone hoi asole tara ki ,0
 Meayeer prem karar age katho? ,0
 Nijer mayer nam to tai hush nei ar? ,0
 dost dekh amra du jon with ananto vaii ?????? ??? ??????? ,0
 kintu aamra kichui korchi na .... amra tader proti beshi... ,0
 Aj manusdayr ke holo jay ,0
 Shehezat mone hoi nam ta afgan player tare dora uchit hotat tar mari mukhi bat thomke gelo ekn sudu single nie khele ,0
 Lol. Or a mars a patia deoa utich. Nam ar obab ,0
 Football ar na cricketer ...... ,0
 parthi dile ki r na dile ki.....kichu jai ashe nah..lol ,0
 E Token e pawa jai na Abar 5 bosorer visa ,0
 Akta kotha bujhlam na.Awami support na korley kno Pakistan k support korbe.Pakistan ar sathe amader somporko ki?Pakistan onek durer desh majhkhane India.Bokar moto kotha. ,0
 kintu gari kora chormokar na khuje dokan thake 100 taka dia kina nila e to parten ,0
