id;text;emotion;lan;domain
6814;"still listening in 2017,,,,, অদ্ভুত মাদকতা গানটায়
";joy;BN;music_video
6828;"How can someone dislike this masterpiece!! ❤
";surprise;EN;music_video
6829;"2017 এসেও এই গান টা কে কে শুনছেন? ♥♥
";joy;BN;music_video
6865;"Aci brother
";none;EN;music_video
6896;"bacground song name ta vule gechi
";none;EN;music_video
6899;"Who is listening this song right now? 😍😍 just go ahead bro ☺☺
";joy;RN;music_video
6928;"All time fav and always will 🙌🏻
";joy;RN;music_video
6954;"noman ontoreep ar ami nursery te thakte suntam akhon class 8 e
";none;RN;music_video
6960;"এই গান যখন আসে আমি অনেক খোঁজাখুঁজি পরে 120টাকা দিয়ে আনছিলাম
";none;BN;music_video
6972;"hm vai ache
";none;RN;music_video
6987;"Ethan Robin চলছে
";none;BN;music_video
7003;"2018 😌
";none;RN;music_video
7011;"Ethan Robin 2018 teo still shuntei achi
";joy;EN;music_video
7016;"its 2018 and i still am.
";joy;EN;music_video
7039;"তুমি কি বানাও দাদা এগুলা মাদকের মত কাজ করে তোমার এই গানগুলা। প্লিজ দাদা আবার ফিরে আস এন্ড আবার বানানো শুরু কর গান ।/।
";joy;BN;music_video
7062;"joss eta shuni
";joy;RN;music_video
7074;"babu khan
";none;EN;music_video
7084;"Nice song 😍
";joy;RN;music_video
7100;"love it
";joy;EN;music_video
7105;"Who is watching this in august 2016
";none;EN;music_video
7109;"aaaah those lyrics 👌💜💜💜
";joy;RN;music_video
7109;"aaaah those lyrics 👌💜💜💜
";joy;RN;music_video
7122;"It was absolutely classical বার যে আমি ভিউয়ার আমি এই গান টার যা আমার মনেই পরে না। লিখার মত আরো অনেক কিছুই আছে কিন্তু লিখে সেস করতে পারব না ভলেই আর লেখা হলনা। তবে এটাই বলভ অরনব তুমি আমার স্রিতির মাঝেই লুকিয়ে থাকভে সারা জীবন।
";joy;BN;music_video
7131;"মন টা ভরে গেলো গান টা শুনে,,,,,,,,,,,,,,,,,,,,,,,,,,ধন্যবাদ অরনব
";joy;BN;music_video
7132;"প্রথম কলির পরে যে বায়লিন এর মায়াবি সুর,কি ভাবে সম্ভব?বিধাতার দান, পাগল হয়ে যাই।লাভ ইউ অর্ণব।
";joy;BN;music_video
7139;"💃💃💃💃👱👱👱👯👯
";joy;RN;music_video
7144;"from 2008 to 2016 my one of the most fevrt,, just love this song, Arnob (y)
";joy;EN;music_video
7155;"+Sadia Sharmeen wow :')
";joy;RN;music_video
7160;"Rayan Fahim me
";none;EN;music_video
7176;"ty amra ki
";none;RN;music_video
7176;"ty amra ki
";surprise;RN;music_video
7184;"+Xoya Ahmed tme akash hoya jao
";none;RN;music_video
7185;"+AH Mithon hoyei asi
";none;RN;music_video
7227;"I fall in love again with this song joto sune tobuo Mona hoi first sunce. mon valo kora daoua akta gaan.
";joy;EN;music_video
7266;"অাপনি বেচে থাকবেন মানুষের ভাবনায়, এই কামনা করি
";none;BN;music_video
7282;"I love how I am addicted to this song after 9 years :D
";joy;EN;music_video
7298;"your song made my day love your song since 2011
";joy;EN;music_video
7321;"যারা দেয় অইগুলা সব সাবরিনা ন্যান্সির ফ্যান :P
";surprise;BN;music_video
7321;"যারা দেয় অইগুলা সব সাবরিনা ন্যান্সির ফ্যান :P
";disgust;BN;music_video
7327;"may be tara ai song ar meaning bujha na duffer
";disgust;EN;music_video
7339;"yes, November 2015
";none;EN;music_video
7380;"I Love love loveeeeee this song <3
";joy;EN;music_video
7380;"I Love love loveeeeee this song <3
";joy;EN;music_video
7388;"osther song
";joy;EN;music_video
7425;"vai apnar kotha gula just
";none;RN;review_video
7429;"Never coming বই😂
";joy;RN;review_video
7522;"oi vai eto mobile pan
";surprise;RN;review_video
7534;"May I get a how long I need to charge my iPhone 10 after unboxing ( for the first time)”
";none;EN;review_video
7537;"Automatic HDR ar Karona ata hoaha.
";none;RN;review_video
7544;"Bhai akta pixel 2 review koron . Onak view paban
";none;RN;review_video
7545;"apnr presentation protiti video ato darun hoy na bolle e noy 😊 fan hoye gelam
";joy;RN;review_video
7547;"vai samphony p11 review banan
";none;EN;review_video
7577;"😝Funny review😝
";joy;RN;review_video
7607;"note8 ar review pls
";none;EN;review_video
7615;"vai exactly mone hoy eta face na eyes id lock chilo
";none;EN;review_video
7633;"eto sponsor koi pan
";surprise;RN;review_video
7648;"Rnar, ATC dutakei valo lage. kintu apnader personal relation ta jante cacchi.
";joy;RN;review_video
7653;"Mobile valo lagug r na lagug video deakle hasi must
";joy;EN;review_video
7661;"How can u say iphone x is easily breakable ? watch it
";none;EN;review_video
7671;"Kidney টা অলমোষ্ট ডাইড! ইচ্ছা নাই ভাই! আইপুন লাগপেহ নাহ! 😂
";joy;RN;review_video
7691;"One plus 5T এর একটি রিভিউর আবেদন থাকল wait for
";none;BN;review_video
7708;"সাইড স্টেইনলেস স্টিল। এলুমিনিয়াম না :)
";none;BN;review_video
7727;"Oneplus 5t bd er kon shop e paoya jai
";none;RN;review_video
7748;"কেউ কি তোমাদের সামসাং গ্যালাক্সি নোট-৮ স্পনসর করে নাই? ওইটা নিয়া একটা ভিডিও বানাও প্লীজ।
";none;BN;review_video
7748;"কেউ কি তোমাদের সামসাং গ্যালাক্সি নোট-৮ স্পনসর করে নাই? ওইটা নিয়া একটা ভিডিও বানাও প্লীজ।
";none;BN;review_video
7755;"আমার রিভিও আরও ভালো ও ফানি র্ভাসন গুরে আসতে পারেন আমার চ্যানেল
";none;BN;review_video
7762;"honor 9 neya akta review den plz
";none;RN;review_video
7774;"not better phone,just logo showing,need more development from Apple,thnks for
";disgust;EN;review_video
7774;"not better phone,just logo showing,need more development from Apple,thnks for
";none;EN;review_video
7779;"jos lagce noi tumar funny katha
";joy;RN;review_video
7786;"xiaomi mi max 2 er review ta koren plz.
";none;RN;review_video
7834;"iphone 8/8plus er review kobe pabo vaiya?
";none;RN;review_video
7838;"5T এর একটা রিভিউ এবং X vs 5T কম্পেয়ার দেখতে চাই।
";none;BN;review_video
7860;"ke j review banan aito moja koren ohh joss
";joy;RN;review_video
7860;"ke j review banan aito moja koren ohh joss
";surprise;RN;review_video
7875;"boss I am full frend you your id's
";joy;EN;review_video
7881;"u r Super All the :)
";joy;EN;review_video
7897;"hehehehehe
";joy;RN;review_video
7905;"bro Oppo F5 er review den✌
";none;RN;review_video
7938;"ভাই চাইনিজদের জন্ন্য এই কি কার্যকর হবে?
";none;BN;review_video
7945;"pls do a review on samsung galaxy note8
";none;EN;review_video
7952;"ঠাণ্ডায় iphone X kaj kore?
";none;BN;review_video
7976;"vai aktu DCL L10 mobile tar jodi review korten khub valo hoto
";none;RN;review_video
7995;"ar vai apnara I phon vidio ta galaxy s8 দেখলাম
";none;RN;review_video
8030;"ios te update koren shirshe chole gelo ATC. lock button long time press koren thiki turn off show are two kind of who can afford an iphone 2. who can only troll an face id niye manush k boka banaye lav 5joner face id set kra tokhn twin ki threein ow iphone kortr ATC
";none;EN;review_video
8039;"ধুর, আমি কাউরেই কিনতে দিমু না।।।।
";anger;BN;review_video
8049;"xiaomi Mi Note 3 er review chai!!
";none;RN;review_video
8051;"Iphone x ar thaka Amr Samsung A5 2017 e valo 😎😎
";joy;RN;review_video
8052;"vai oppo f5 review
";none;RN;review_video
8065;"তাহলে স্যামসাং ই বেস্ট
";none;BN;review_video
8079;"Onk din por atc er vdo dekhtesi bhalo laglo dekhe j 1lakh28k subscriber 10thousand a jkhn chilo tkhn last vdo ti dekhechilam r subscribe jobb bhaiiya ra
";joy;RN;review_video
8092;"vai phone pochondo kina dibo
";none;RN;review_video
8099;"এইটার থেকে গরিবের Redmi not4 আনেক ভাল👌
";none;RN;review_video
8104;"bhai google pixel 2 er review dektechai
";none;EN;review_video
8113;"Lv u tushar
";joy;RN;review_video
8120;"সাইড স্টেইনলেস স্টিলে তৈরি, এলুমিনিয়ামে না।
";none;BN;review_video
8126;"ভাইয়া আমার একটা আচ্চা Android এর Developer option এ ""Logger buffer size"" এই Option টার কাজ কি।। আর এইটায় 256k দেয়া থাকে,আমি যদি 16M দেই তাহলে এটা কি হবে,,মানে,,, মুলত এটার কাজ কি
";none;BN;review_video
8135;"Don't buy this phone 📱 iPhone X. Ai phone ta use kora mane, প্রতিনিয়ত আপনাকে track করা. Apne kothai jassen, ki korsen, ki bolsen shob totho Apple 🍏 er kase patia dissi = privacy 🔏hack . So don't buy this phone
";disgust;RN;review_video
8156;"Kidny X
";none;EN;review_video
8161;"Jomoj Vai thakle shesh 😒
";sad;RN;review_video
8175;"Price koto??
";none;RN;review_video
8222;"এক্সুইচ ছিল😎😎
";joy;RN;review_video
8229;"Bohot badiya review h boss
";joy;RN;review_video
8255;"Finally tushar vaiar voice u tushar Vaia💓
";joy;RN;review_video
8257;"It records 4k videos at 60fps. Though everyone should know. Awesome review guys. Cheers!
";joy;EN;review_video
8284;"প্রিও তুষার ভাই ।।। অনেক দিন পর আপনার কন্ঠ শুনে খুব ভাল লাগছে
";joy;BN;review_video
8305;"ভাল লাগল,ধন্যবাদ তুষার ভাই,
";joy;BN;review_video
8313;"Joss hoisa bro keep it up
";joy;EN;review_video
8327;"oneplus 5t review koren
";none;EN;review_video
8328;"U should have mentioned the display was from samsung lol -_-
";anger;EN;review_video
8328;"U should have mentioned the display was from samsung lol -_-
";disgust;EN;review_video
8347;"তুষার ভাই কে অনেক দিন পর দেখলাম ✌
";joy;BN;review_video
8394;"Super onek valo laglo
";joy;RN;review_video
8406;"welcome back bro
";joy;EN;review_video
8434;"hahaha :p
";joy;EN;review_video
8444;"বড়োলোক্স + নো রিরেন = Iphone X ইউজার
";none;BN;review_video
8473;"ভাই কিনে ফেলুম।
";none;BN;review_video
8514;"বাম আর ডান কানে একটু ভুল বলসেন ভাই ;-)
";none;BN;review_video
8550;"Thanks Tushar,Rafid,Emon,Akib guys are really awesome at always tell my circumstantial people to watch your videos to learn weather you should buy that phone or not when they asked forward and all the best.
";joy;EN;review_video
8552;"Welcome guys are rocks. 👏
";joy;RN;review_video
8578;"Vai akta help korben Samsung s8 ar alive display kamne on kore ekto bole diben
";none;RN;review_video
8591;"Ifsad Shadhin watch MKBHD's iPhone X review. He said Good job Samsung.
";none;EN;review_video
8601;"Ifsad Shadhin No Bro Samsung Is The Creator Of The Dispaly.
";none;EN;review_video
8625;"Welcome vaia💜
";joy;RN;review_video
8639;"আমাকে তালাশ টিম এর মেইন যে তার নামবার দিলে ভালো হবে
";none;BN;report_video
8650;"আলো ভালো কিছু দেখতে চাই
";none;BN;report_video
8657;"Prince Shawon mail করুন
";none;BN;report_video
8662;"Thanks Ashfak Sunny for watching this video. Please subscribe this channel and tell others to
";none;EN;report_video
8674;"thnx talash tim
";joy;RN;report_video
8694;"আরে এই মানুষ গুলো (ছাখমা) আমাদের ভারতের ভিতরে শেষ সিমান্তে একটা জলা আছে নাম মিজোরাম আমি গিয়েছিলাম মেকানিকস হিসেবে ৭মাস ছিলাম ওখানে ভয়ংকর পরিসস্তি ওখানে,বাংলাদেশ বডার আলাকা এখন আমি ভিডিও টা দেখে আমার ওনেক স্রিতি মনে পরেছে। আল্লহা
";surprise;BN;report_video
